id_type,id,baseline_owner,baseline_semantics,candidate_owner,candidate_semantics,status,action_taken,notes
reward,7BBBFFFD32DF2312,"dimension_campaigns.snbt: Expedition Campaigns: Aether, Twilight and Beyond / Otherside: Ancient City Before the Portal","type=""xp""; xp=5","dimension_campaigns.snbt: Portals, Bosses and Poor Decisions / Otherside: Ancient City Before the Portal","type=""xp""; xp=5",unchanged,preserved baseline definition,
reward,7C1F0DED1A8C6D57,"welcome.snbt: WHERE THE FUCK DO I START? / One Team, Shared Progress","type=""xp""; xp=10","welcome.snbt: START HERE, YOU BEAUTIFUL NOOB / One Team, Shared Progress","type=""xp""; xp=10",unchanged,preserved baseline definition,
reward,7C9162FF51A4A764,create_basics.snbt: Create Without Having a Brain Aneurysm / Lesson 10: Mixing in a Basin,"type=""xp""; xp=15",create_basics.snbt: Create Without Having a Brain Aneurysm / Lesson 10: Mixing in a Basin,"type=""xp""; xp=15",unchanged,preserved baseline definition,
reward,7CCB392A88938FB2,"companions_communities.snbt: Companions, Fishing and Settlements / Modes, Talents and Recall","type=""xp""; xp=5","companions_communities.snbt: Pets, Fish and Villagers With Jobs / Modes, Talents and Recall","type=""xp""; xp=5",unchanged,preserved baseline definition,
reward,7CFA11F9817EB0F8,"dimension_campaigns.snbt: Expedition Campaigns: Aether, Twilight and Beyond / Aether: Silver Dungeon and the Valkyrie Queen","type=""xp""; xp=5","dimension_campaigns.snbt: Portals, Bosses and Poor Decisions / Aether: Silver Dungeon and the Valkyrie Queen","type=""xp""; xp=5",unchanged,preserved baseline definition,
reward,7D96755589912CE6,first_days.snbt: Surviving the First Night / Leave Yourself Clues,"type=""item""; item=""minecraft:torch""","first_days.snbt: Day One: Bed, Bread, Don't Die / Leave Yourself Clues","type=""item""; item=""minecraft:torch""",unchanged,preserved baseline definition,
reward,7DE18CC026199482,"homestead_mastery.snbt: Homestead Mastery: Farm, Kitchen and Apiary / Prep Ingredients on the Cutting Board","type=""xp""; xp=5","homestead_mastery.snbt: Farm, Kitchen, Bees: Feed the Damn Server / Prep Ingredients on the Cutting Board","type=""xp""; xp=5",unchanged,preserved baseline definition,
reward,7DFD288AF118FAF2,"archaeology.snbt: Fossils, Archaeology and Dinosaurs / Tools of the Trade","type=""xp""; xp=10","archaeology.snbt: Brush First, Break Nothing / Tools of the Trade","type=""xp""; xp=10",unchanged,preserved baseline definition,
reward,7E0034CC64BAA8B1,"dimension_campaigns.snbt: Expedition Campaigns: Aether, Twilight and Beyond / Twilight Branch: Alpha Yeti and Snow Queen","type=""xp""; xp=5","dimension_campaigns.snbt: Portals, Bosses and Poor Decisions / Twilight Branch: Alpha Yeti and Snow Queen","type=""xp""; xp=5",unchanged,preserved baseline definition,
reward,7F5874DA45B0FF35,"companions_communities.snbt: Companions, Fishing and Settlements / More Villagers: Add Trades with Purpose","type=""xp""; xp=5","companions_communities.snbt: Pets, Fish and Villagers With Jobs / More Villagers: Add Trades with Purpose","type=""xp""; xp=5",unchanged,preserved baseline definition,
task,006D587BD4716C8D,new_horizons.snbt: Exploration Without Getting Completely Lost / The Boss Threshold,"type=""checkmark""; title=""I read this lesson and tried it in the world""",new_horizons.snbt: Leave Home Without Losing Home / The Boss Threshold,"type=""checkmark""; title=""I read this lesson and tried it in the world""",unchanged,preserved baseline definition,
task,007F1F07EEC904B0,first_days.snbt: Surviving the First Night / Build for a Healthy World,"type=""checkmark""; title=""I read and understood these field notes""","first_days.snbt: Day One: Bed, Bread, Don't Die / Build for a Healthy World","type=""checkmark""; title=""I read and understood these field notes""",unchanged,preserved baseline definition,
task,010E2610BE84EC11,"homestead.snbt: Food That Isn't Raw Chicken / Catch, Don't Kill","type=""item""; item=""productivebees:bee_cage""","homestead.snbt: Cook Something That Isn't Raw Chicken / Catch, Don't Kill","type=""item""; item=""productivebees:bee_cage""",unchanged,preserved baseline definition,
task,013A4D627819538C,"homestead_mastery.snbt: Homestead Mastery: Farm, Kitchen and Apiary / Prep Ingredients on the Cutting Board","type=""checkmark""; title=""I read this lesson and checked the installed pack""","homestead_mastery.snbt: Farm, Kitchen, Bees: Feed the Damn Server / Prep Ingredients on the Cutting Board","type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,014608B0D5ACF862,endgame.snbt: Dangerous Shit and Endgame / Eyes from Across the World,"type=""item""; item={; tag={","endgame.snbt: Dangerous Shit, Bigger Consequences / Eyes from Across the World","type=""item""; item={; tag={",unchanged,preserved baseline definition,
task,01A9D5A9502A4A0A,"homestead_mastery.snbt: Homestead Mastery: Farm, Kitchen and Apiary / Breed One Useful Bee Deliberately","type=""checkmark""; title=""I read this lesson and checked the installed pack""","homestead_mastery.snbt: Farm, Kitchen, Bees: Feed the Damn Server / Breed One Useful Bee Deliberately","type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,0223B95DA836D44E,endgame.snbt: Dangerous Shit and Endgame / Encounter Lab: Read a Mowzie Fight,"type=""checkmark""; title=""I read this field lesson and tried its method""","endgame.snbt: Dangerous Shit, Bigger Consequences / Encounter Lab: Read a Mowzie Fight","type=""checkmark""; title=""I read this field lesson and tried its method""",unchanged,preserved baseline definition,
task,0254DBF5218EAABD,create_projects.snbt: Create Projects: Workshop to Railway / Graduation: Audit the Shared Workshop,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",create_projects.snbt: Create: Build Machines With a Point / Graduation: Audit the Shared Workshop,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,0265471DAB4EFF7C,"dimension_campaigns.snbt: Expedition Campaigns: Aether, Twilight and Beyond / Otherside: Secure the Arrival Zone","type=""checkmark""; title=""I read this lesson and checked the installed pack""","dimension_campaigns.snbt: Portals, Bosses and Poor Decisions / Otherside: Secure the Arrival Zone","type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,02E9581D7974EAE9,create_basics.snbt: Create Without Having a Brain Aneurysm / Crushing Wheels: Make Them Face Each Other,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",create_basics.snbt: Create Without Having a Brain Aneurysm / Crushing Wheels: Make Them Face Each Other,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,0314A3E04025C6ED,"dimension_campaigns.snbt: Expedition Campaigns: Aether, Twilight and Beyond / Otherside: Three Late-Game Branches","type=""checkmark""; title=""I read this lesson and checked the installed pack""","dimension_campaigns.snbt: Portals, Bosses and Poor Decisions / Otherside: Three Late-Game Branches","type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,033B3AA2B1CFA97A,"dimension_campaigns.snbt: Expedition Campaigns: Aether, Twilight and Beyond / Twilight Forest: Merge at the Highlands","type=""checkmark""; title=""I read this lesson and checked the installed pack""","dimension_campaigns.snbt: Portals, Bosses and Poor Decisions / Twilight Forest: Merge at the Highlands","type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,05C826DD80478B65,"homestead_mastery.snbt: Homestead Mastery: Farm, Kitchen and Apiary / The Farmer's Delight Toolkit","type=""checkmark""; title=""I read this lesson and checked the installed pack""","homestead_mastery.snbt: Farm, Kitchen, Bees: Feed the Damn Server / The Farmer's Delight Toolkit","type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,063688AC652E9DF9,"homestead_mastery.snbt: Homestead Mastery: Farm, Kitchen and Apiary / Sprinklers and Fertilizer Need Limits","type=""checkmark""; title=""I read this lesson and checked the installed pack""","homestead_mastery.snbt: Farm, Kitchen, Bees: Feed the Damn Server / Sprinklers and Fertilizer Need Limits","type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,07381445FE0D3D65,"homestead_mastery.snbt: Homestead Mastery: Farm, Kitchen and Apiary / Slice and Dice: Automate the Cutting Board","type=""checkmark""; title=""I read this lesson and checked the installed pack""","homestead_mastery.snbt: Farm, Kitchen, Bees: Feed the Damn Server / Slice and Dice: Automate the Cutting Board","type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,07DA84217B684919,"dimension_campaigns.snbt: Expedition Campaigns: Aether, Twilight and Beyond / Twilight Branch: Alpha Yeti and Snow Queen","type=""checkmark""; title=""I read this lesson and checked the installed pack""","dimension_campaigns.snbt: Portals, Bosses and Poor Decisions / Twilight Branch: Alpha Yeti and Snow Queen","type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,0869ACEE00E15B2A,new_horizons.snbt: Exploration Without Getting Completely Lost / Use Nature's Compass,"type=""item""; item=""naturescompass:naturescompass""",new_horizons.snbt: Leave Home Without Losing Home / Use Nature's Compass,"type=""item""; item=""naturescompass:naturescompass""",unchanged,preserved baseline definition,
task,088C158B9E91064B,create_basics.snbt: Create Without Having a Brain Aneurysm / Lesson 8: The Mechanical Press,"type=""item""; item=""create:mechanical_press""",create_basics.snbt: Create Without Having a Brain Aneurysm / Lesson 8: The Mechanical Press,"type=""item""; item=""create:mechanical_press""",unchanged,preserved baseline definition,
task,08A68510F46AD3CE,create_projects.snbt: Create Projects: Workshop to Railway / Mechanical Arms Need Clear Destinations,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",create_projects.snbt: Create: Build Machines With a Point / Mechanical Arms Need Clear Destinations,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,092CAE14A995134A,first_days.snbt: Surviving the First Night / From Spawn to Settlement,"type=""checkmark""; title=""I read and understood these field notes""","first_days.snbt: Day One: Bed, Bread, Don't Die / From Spawn to Settlement","type=""checkmark""; title=""I read and understood these field notes""",unchanged,preserved baseline definition,
task,097B03C3F20A07EE,roadmap.snbt: What Leads Into What? / Companions Lead to a Living Settlement,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",roadmap.snbt: Pick a Lane Before You Craft Everything / Companions Lead to a Living Settlement,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,0A021E46A7BD9372,endgame.snbt: Dangerous Shit and Endgame / An End Outpost for Everyone,"type=""checkmark""; title=""Our shared End outpost is complete""","endgame.snbt: Dangerous Shit, Bigger Consequences / An End Outpost for Everyone","type=""checkmark""; title=""Our shared End outpost is complete""",unchanged,preserved baseline definition,
task,0A553D4F6A74C8D7,,,create_projects.snbt: Create: Build Machines With a Point / Name the Station Something Useful,"type=""checkmark""; title=""My stations are no longer called Station""",new,assigned a new deterministic stable ID,Does not inherit baseline completion or claim state.
task,0AF00CF2DC082AFA,enchanting_gear.snbt: Enchanting and the Public Armoury / Better Enchanting,"type=""item""; item=""minecraft:bookshelf""",enchanting_gear.snbt: Wizard Shit Without Wasting 47 Levels / Better Enchanting,"type=""item""; item=""minecraft:bookshelf""",unchanged,preserved baseline definition,
task,0B90670782FC92B3,roadmap.snbt: What Leads Into What? / First Days Lead to a Permanent Home,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",roadmap.snbt: Pick a Lane Before You Craft Everything / First Days Lead to a Permanent Home,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,0C7C3B7F89B42211,"create_basics.snbt: Create Without Having a Brain Aneurysm / Lesson 5: Shafts, Cogs and Gearboxes","type=""item""; item=""create:cogwheel""; count=2L","create_basics.snbt: Create Without Having a Brain Aneurysm / Lesson 5: Shafts, Cogs and Gearboxes","type=""item""; item=""create:cogwheel""; count=2L",unchanged,preserved baseline definition,
task,0EA2439EDA2E5DCB,"dimension_campaigns.snbt: Expedition Campaigns: Aether, Twilight and Beyond / Twilight Branch: Knights and Ur-Ghast","type=""checkmark""; title=""I read this lesson and checked the installed pack""","dimension_campaigns.snbt: Portals, Bosses and Poor Decisions / Twilight Branch: Knights and Ur-Ghast","type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,0F609DA35937A1E1,"companions_communities.snbt: Companions, Fishing and Settlements / Fishing Is an Expedition Tool","type=""checkmark""; title=""I read this lesson and checked the installed pack""","companions_communities.snbt: Pets, Fish and Villagers With Jobs / Fishing Is an Expedition Tool","type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,1079D15D8ADC3FBE,first_days.snbt: Surviving the First Night / An Iron Foundation,"type=""item""; item=""minecraft:iron_ingot""","first_days.snbt: Day One: Bed, Bread, Don't Die / An Iron Foundation","type=""item""; item=""minecraft:iron_ingot""",unchanged,preserved baseline definition,
task,10FF307CFB9B5DBC,travel_storage.snbt: Stop Living Out of 46 Chests / Storage Lab: Drawers Behind the Terminal,"type=""checkmark""; title=""I read this field lesson and tried its method""",travel_storage.snbt: Your 46-Chest Intervention / Storage Lab: Drawers Behind the Terminal,"type=""checkmark""; title=""I read this field lesson and tried its method""",unchanged,preserved baseline definition,
task,110D66F965153B85,new_horizons.snbt: Exploration Without Getting Completely Lost / Use Nature's Compass,"type=""checkmark""; title=""I selected a Biomes O' Plenty biome in the compass""",new_horizons.snbt: Leave Home Without Losing Home / Use Nature's Compass,"type=""checkmark""; title=""I selected a Biomes O' Plenty biome in the compass""",unchanged,preserved baseline definition,
task,111268C87B13D27C,"create_projects.snbt: Create Projects: Workshop to Railway / Copycats, Deco and Rechiseled Are the Finish Layer","type=""checkmark""; title=""I read this lesson and checked the installed pack""","create_projects.snbt: Create: Build Machines With a Point / Copycats, Deco and Rechiseled Are the Finish Layer","type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,118CD20DDB1C9DEF,"dimension_campaigns.snbt: Expedition Campaigns: Aether, Twilight and Beyond / Campaign Rules: Portal, Outpost, Return","type=""checkmark""; title=""I read this lesson and checked the installed pack""","dimension_campaigns.snbt: Portals, Bosses and Poor Decisions / Campaign Rules: Portal, Outpost, Return","type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
